episode_id,seed,shape,color,material,action,event_label,utterance_pre,utterance_post,mass,friction,bounciness,hardness,rollability,graspability,initial_obj_x,initial_obj_y,early_obj_vx,early_obj_vy,final_obj_x,final_obj_y,first_contact_force,max_force,contact_count,slip_estimate,vibration_energy,hardness_proxy
2000697,900703396,cup,purple,metal,grasp,grasp_success,Look at the purple cup. Try to grasp it.,You picked up the purple cup.,2.0435697669912725,0.2405480320498194,0.1849986855610587,0.9465357654720571,0.1,0.8,81.7849404447925,94.82711270022442,0.0,0.0,83.07635174847539,73.67263093409304,0.8295756782421273,1.0415916228216697,18.0,1.748050843078813,2.9388683733171463,1.084718986257234
2000698,900704405,block,purple,wood,poke,stays,What happens if you poke the block?,The purple block stayed there.,1.5742272721455464,0.5910011435885253,0.12959349834245754,0.7259988759057892,0.05,0.62,152.89791415243081,84.16191228359652,0.0,0.0,152.89791415243081,84.16191228359652,0.517553122340407,0.545431036688774,14.0,0.9566903256163937,0.8764461989419832,0.828648204550424
2000699,900705414,cup,purple,metal,grasp,grasp_success,What happens if you grasp the cup?,You picked up the purple cup.,1.7891765839136975,0.35204171489310565,0.21448829733607472,0.9218813152569902,0.1,0.8,107.87023393867264,80.3434555872767,0.0,0.0,106.08145392203454,58.9555597215208,1.134795205956295,1.4843958260455117,17.0,1.5011543688484779,4.5866740946606255,1.0587712095098163
2000700,900706423,block,purple,plastic,grasp,grasp_success,Look at the purple block. Try to grasp it.,You picked up the purple block.,1.065803816933395,0.32036907230331957,0.3533165404228288,0.5064838899215948,0.05,0.62,74.23462038223639,92.16675129456092,0.0,0.0,73.7387061805866,68.29458581585206,0.5581135286994491,0.5869110543421512,20.0,1.706774906053327,3.6514693811178596,0.5703499331777205
2000701,900707432,cup,purple,metal,poke,slides,Look at the purple cup. Try to poke it.,The purple cup slid on the floor.,1.9762687057088169,0.3225352158345556,0.2589411358769965,0.9709686081456053,0.1,0.8,137.15409288145318,114.23176831458642,1.3609215275478543,-0.7681691389597135,158.23077094003344,102.33508411299026,1.0973905807586797,1.170062561148488,16.0,1.669485444389925,4.385543730650602,1.1097959251719003
2000702,900708441,plush,blue,wood,poke,stays,Look at the blue plush. Try to poke it.,The blue plush stayed there.,1.621665281086167,0.47498288672535666,0.15626152996701204,0.6548685368860191,0.03,0.75,80.97950470663363,106.08137718079129,0.0,0.0,80.97950470663363,106.08137718079129,0.3821555697798055,0.41302536891458325,11.0,0.9620902081919528,0.6305154569335105,0.7438110503010849
2000703,900709450,plush,yellow,foam,push,slides,Look at the yellow plush. Try to push it.,The yellow plush slid on the floor.,0.5918393822375755,0.7628783879880228,0.09876220783066905,0.23258984721951753,0.03,0.75,125.3338458431135,88.35905968178648,5.056283871396353,16.753841670052285,191.00345677113572,192.84189037388794,0.3038203028816853,0.31611106385497595,3.0,0.21085791747444413,0.09105246854858201,0.23709484689118282
2000704,900710459,plush,blue,foam,grasp,grasp_success,Look at the blue plush. Try to grasp it.,You picked up the blue plush.,0.6076460090555706,0.7556665804020035,0.07705232513823826,0.2942447697470581,0.03,0.75,90.69108179391506,101.1340706998289,0.0,0.0,92.08683965877096,75.92102032168222,0.2859665255470878,0.34638855319171685,20.0,0.5905005689469086,0.4509823874166499,0.3380617134249312
2000705,900711468,cup,red,foam,grasp,grasp_success,What happens if you grasp the cup?,You picked up the red cup.,0.5206180490736265,0.885715377824883,0.034855512176133745,0.21361398221527106,0.1,0.8,107.94671021189954,80.7999523353993,0.0,0.0,105.09937861830772,55.010909592895345,0.3427108770948825,0.3661134126604252,18.0,0.27305942574089953,0.19710050651463057,0.2452247543194851
2000706,900712477,plush,yellow,plastic,grasp,grasp_success,Look at the yellow plush. Try to grasp it.,You picked up the yellow plush.,0.9928638595838148,0.3995459818923207,0.3838301936792876,0.5127022802347929,0.03,0.75,92.52256077728273,98.262390884979,0.0,0.0,90.14802335921638,72.86527479692236,0.2949114102153157,0.3906072066137264,17.0,1.3540562807587642,2.191049856415991,0.5859148768770366
2000707,900713486,cup,red,wood,grasp,grasp_success,Can you grasp the red cup?,You picked up the red cup.,1.397923981796529,0.5930958962481443,0.11628697898703688,0.6829001638809613,0.1,0.8,101.1923066923878,69.50648812810351,0.0,0.0,98.27579206247722,47.94852365542627,0.8700585785000923,0.8748024289237352,18.0,0.986470087284217,1.6967250061286594,0.7694761348789625
2000708,900714495,cup,purple,plastic,grasp,missed,Look at the purple cup. Try to grasp it.,You missed the purple cup.,1.0445635774913604,0.3076798496311418,0.3982352862072557,0.5431259862060756,0.1,0.8,122.30508453502755,100.80115936355928,0.0,0.0,122.30508453502755,100.80115936355928,0.0,0.0,0.0,0.0,0.0,0.0
2000709,900715504,plush,blue,foam,poke,slides,Look at the blue plush. Try to poke it.,The blue plush slid on the floor.,0.6805191244898241,0.8191939924520387,0.06948055577839415,0.22614915171517538,0.03,0.75,122.53176088243143,113.89818393567046,-4.0737631496571005,0.5392568544590578,64.98781995302295,121.51545657494567,0.24419227927038692,0.304287566473319,19.0,0.5001560754589718,0.3564655848124401,0.25631923070802043
2000710,900716513,block,green,foam,push,slides,Can you push the green block?,The green block slid on the floor.,0.6905909494318276,0.8176955439043069,0.06565458801686844,0.286207373766751,0.05,0.62,90.28324317857162,89.51042529661068,16.90313696513795,-5.2304527675490595,196.12353403431885,26.36446828695346,0.3782089406799996,0.3782089406799996,4.0,0.18795086386020946,0.08708129592980972,0.32846370678362463
2000711,900717522,plush,purple,foam,poke,missed,Look at the purple plush. Try to poke it.,You missed the purple plush.,0.6048635499030481,0.7471642016105795,0.10268502711749394,0.24688073236144775,0.03,0.75,70.55503424327021,95.06545951971734,0.0,0.0,70.55503424327021,95.06545951971734,0.0,0.0,0.0,0.0,0.0,0.0
2000712,900718531,cup,purple,plastic,tap,slides,Look at the purple cup. Try to tap it.,The purple cup slid on the floor.,0.9082394228884905,0.33354645890865564,0.3416233199596478,0.5775343549102425,0.1,0.8,87.85034014403348,106.6868175445439,2.1159243959723515,1.6817817462688016,122.85326179418442,134.5078846910612,0.4960263250614094,0.5702762947681663,14.0,0.798404304767318,2.35647943887956,0.6580543909354886
2000713,900719540,cup,blue,wood,tap,slides,Look at the blue cup. Try to tap it.,The blue cup slid on the floor.,1.5405739496453927,0.5412095855409998,0.18974347988131446,0.6812194228367502,0.1,0.8,97.25125612597262,92.16213674410314,-1.882952360042712,-0.2319459161486232,68.32557967620554,88.59901286124096,0.7326020230660765,0.8528132800594164,18.0,0.7041454648170041,2.540359999225706,0.7646552061856595
2000714,900720549,cup,yellow,foam,poke,missed,Look at the yellow cup. Try to poke it.,You missed the yellow cup.,0.6168288133150305,0.7614603818808617,0.10373316533624247,0.29298021106997685,0.1,0.8,89.19444394591731,93.90393164001651,0.0,0.0,89.19444394591731,93.90393164001651,0.0,0.0,0.0,0.0,0.0,0.0
2000715,900721558,plush,purple,wood,push,slides,What happens if you push the plush?,The purple plush slid on the floor.,1.5151572578673884,0.6129482887004605,0.1483797048615901,0.731530068693185,0.03,0.75,114.90072802662854,64.12508668721705,-3.9662741501403036,-1.6531781131811705,49.773595957257086,36.9795225543051,0.5746014569133204,0.6379603013145316,18.0,1.1473160612997695,1.4810660066362689,0.8406555174566149
2000716,900722567,cup,blue,foam,push,topples,Can you push the blue cup?,"Oops, the blue cup tipped over.",0.634212499884402,0.7643541276770749,0.020674375243282618,0.21521555972864226,0.1,0.8,88.22207034166237,70.99651542268596,-8.561807634231984,-0.3196630229931262,24.979812090380957,64.09594729109372,0.2884291386644478,0.3652837712426283,7.0,0.34586332068686443,0.04658261339042389,0.2417872873865401
2000717,900723576,plush,purple,metal,grasp,grasp_success,Can you grasp the purple plush?,You picked up the purple plush.,2.1720435015632513,0.37837856134942066,0.24742460304952585,0.9289770660540262,0.03,0.75,106.40271164027004,73.04554620200983,0.0,0.0,106.35115628198918,50.44498320361977,1.1209965163289797,1.2050367878010697,17.0,1.4633441148912576,4.453451203125151,1.0570522644128664
2000718,900724585,ball,purple,wood,push,rolls_far,What happens if you push the ball?,The purple ball rolled away!,1.690819285291025,0.5956654667659201,0.18388402534199016,0.7045760934071709,1.0,0.45,107.90230408780423,109.20655494148163,9.562823154498973,-9.192435342736749,204.8052322973145,19.0576915778304,0.9640134451818502,1.025616121738898,3.0,0.30286013395993594,0.5353468674796015,0.7379844500273052
2000719,900725594,cup,purple,metal,poke,slides,What happens if you poke the cup?,The purple cup slid on the floor.,2.46348246426591,0.22684986189938758,0.20406245878159912,0.91112639497556,0.1,0.8,129.86888969143308,103.80395832122228,1.1010902259326258,-0.3397838620485467,147.66428536963,98.31250255509896,0.7738529895520597,0.9834438926515118,18.0,2.135255631994862,3.270825880802966,1.0420763295265156
2000720,900726603,ball,red,metal,poke,small_move,Can you poke the red ball?,The red ball moved a little.,1.8367864219974201,0.28814028681852466,0.24518273762362958,0.8769076848587855,1.0,0.45,79.96063486159575,87.98714535118665,-0.3365169969657003,0.00204204215291198,74.66952743834126,88.01925268749144,0.3973424269271381,0.4236879291082328,9.0,1.1769965283414014,0.8412016883283152,0.9502342518982984
2000721,900727612,ball,purple,wood,tap,rolls_far,What happens if you tap the ball?,The purple ball rolled away!,1.6917053755156788,0.5540848073523861,0.11808295371561142,0.6469806148193932,1.0,0.45,75.84267652280339,67.98125000405642,1.3613849250780274,4.393175574172669,93.40922705806744,124.668333364825,0.8709659658196218,0.9487444988444949,6.0,0.4879052628461606,0.6291188649580239,0.6604718802320823
2000722,900728621,plush,green,metal,tap,slides,Can you tap the green plush?,The green plush slid on the floor.,2.1725119654397678,0.25489635305086783,0.15800299568366494,0.8979447044909764,0.03,0.75,82.33110411545422,114.4325626955962,-0.8044733947721673,0.48421534099343266,69.49323782040516,122.15971917594914,0.6247264711064615,0.7024920076299537,18.0,1.1272091718644397,1.7690463689848879,1.0278881857348585
2000723,900729630,ball,yellow,metal,poke,small_move,Can you poke the yellow ball?,The yellow ball moved a little.,1.8243814022858045,0.36600064358245493,0.22441734364280327,0.9028736639174825,1.0,0.45,97.60331805279739,106.18585717080049,-0.6350716905788961,-0.23777879852037062,88.65331679606697,102.8348645550829,0.7917220268554213,0.91006324044068,10.0,1.0858869239496163,1.8344466633123013,1.031914267496031
2000724,900730639,cup,red,wood,poke,slides,What happens if you poke the cup?,The red cup slid on the floor.,1.4450291751390116,0.6269086901374525,0.15384891445750348,0.6592746350464821,0.1,0.8,80.52333071427819,68.41942994933868,1.7807545695824067,0.32890065601722523,107.1305720726676,73.33371700891654,0.6172325332109673,0.7604116473004564,19.0,1.1321430194916289,1.9823173442771589,0.7371326712696277
2000725,900731648,ball,red,wood,tap,rolls_far,Can you tap the red ball?,The red ball rolled away!,1.3329626827051846,0.6044882118995458,0.158260235540005,0.6963576813935362,1.0,0.45,74.71537974770001,90.02498790601017,2.7666165645806498,1.136144964832811,120.00685419845084,108.62448640748542,0.5958089685923758,0.6958568726084234,11.0,0.4859391635467715,1.0619331810969521,0.791756175353091
2000726,900732657,ball,red,wood,tap,rolls_far,Can you tap the red ball?,The red ball rolled away!,1.332983786823203,0.47367428459200756,0.11076373950245427,0.6746265327302515,1.0,0.45,77.91343569466021,77.69349013035112,-2.848169289555129,-4.600713049469403,29.599599734894245,28.24664248197133,0.8652316289279243,1.128489035409506,7.0,0.6411681338917737,0.731457763355204,0.7549981309888488
2000727,900733666,block,green,wood,grasp,grasp_success,Can you grasp the green block?,You picked up the green block.,1.5904991489060127,0.6192134836822849,0.19569429747790562,0.655695618508189,0.05,0.62,117.62542183724003,71.48860630417644,0.0,0.0,117.21750177334448,45.47271474039292,0.567463150006792,0.6823236018455476,19.0,0.9565813504014095,2.2334792323672823,0.7290671679798107
2000728,900734675,plush,red,metal,poke,slides,Look at the red plush. Try to poke it.,The red plush slid on the floor.,2.304245049987654,0.30602341625181684,0.25442658198201623,0.8846315383401874,0.03,0.75,153.90952716379388,86.66290342328696,1.1255613826672968,-0.44625316666564935,171.4677493542442,79.70156628595596,0.7450741499862258,0.9145411967663919,14.0,1.663062657987415,2.8643578228380973,0.9646405844614451
2000729,900735684,ball,green,metal,push,rolls_far,Can you push the green ball?,The green ball rolled away!,1.868044175779707,0.24076709604571683,0.1701646998960728,0.9677602410951752,1.0,0.45,113.3095086328372,116.29143504664296,-4.157176628013261,11.5490038998317,32.30692858883775,184.63590857672142,1.2510573326993562,1.3462330476772515,4.0,0.6475923633429412,0.8447726384532698,1.0116851612434674
2000730,900736693,plush,blue,wood,tap,slides,Look at the blue plush. Try to tap it.,The blue plush slid on the floor.,1.3162361803964915,0.5993498432827348,0.16458138959088847,0.7563597520009474,0.03,0.75,123.80251670752676,65.64244682216335,-0.5853612697625626,-1.9117942395821024,114.20714718577801,34.30389894423162,0.8279305471136764,0.937688165862293,13.0,0.5647229860481295,1.7830301156014592,0.8641012632707362
2000731,900737702,ball,red,foam,poke,rolls_far,What happens if you poke the ball?,The red ball rolled away!,0.525439845617648,0.8862260758368251,0.051343738830852616,0.3072470011321202,1.0,0.45,138.59934619822883,105.21818505400213,7.9659335263442355,5.397377804594508,200.53777795382132,172.60324782571095,0.31307502841765616,0.37792595650221156,3.0,0.08880676053610768,0.05407645786862075,0.34951108313365764
2000732,900738711,plush,green,foam,push,slides,What happens if you push the plush?,The green plush slid on the floor.,0.6489278241919006,0.8246772477453319,0.13845709361635,0.30267493942301266,0.03,0.75,143.66007867968813,107.33258283921091,-2.854986309155569,10.263748530868325,83.56953990358267,186.7806110241902,0.38794456049383336,0.4206987719366415,4.0,0.1587710216088001,0.21609907937027542,0.34717572190490337
2000733,900739720,block,blue,foam,push,missed,What happens if you push the block?,You missed the blue block.,0.7055877588609819,0.8733876840589248,0.041843392229540276,0.22268881417323375,0.05,0.62,74.31972436976888,101.7241522629217,0.0,0.0,74.31972436976888,101.7241522629217,0.0,0.0,0.0,0.0,0.0,0.0
2000734,900740729,block,red,wood,poke,missed,Look at the red block. Try to poke it.,You missed the red block.,1.4152188049827124,0.5775711917388601,0.17380744973426493,0.7425116268189093,0.05,0.62,105.53469347228966,81.8784446973258,0.0,0.0,105.53469347228966,81.8784446973258,0.0,0.0,0.0,0.0,0.0,0.0
2000735,900741738,ball,purple,wood,tap,small_move,What happens if you tap the ball?,The purple ball moved a little.,1.5204132620266646,0.5621237003345732,0.13572371273682585,0.6963948299507627,1.0,0.45,89.83646453393281,101.16201628772745,-0.23374268647014168,-0.4848542453017282,86.5582034068715,94.36189411634841,0.5032230447031766,0.5099517332329743,18.0,0.6731263118819929,1.0944989238523042,0.7998891979773375
2000736,900742747,plush,purple,metal,tap,slides,Can you tap the purple plush?,The purple plush slid on the floor.,2.106736318537997,0.2969059084556177,0.23673197596911782,0.9700169643369807,0.03,0.75,92.35942089756966,83.75294421008661,1.6837748554270748,-0.8997905698709862,122.53563876949637,67.6271087469807,1.4128879553934488,1.600308476002274,19.0,1.1703191584089474,6.232505612764406,1.1119799204342613
2000737,900743756,plush,purple,metal,tap,slides,Look at the purple plush. Try to tap it.,The purple plush slid on the floor.,2.2204620493402256,0.32969342361010934,0.25590764879965044,0.8992987818090097,0.03,0.75,147.7239811325573,106.9836831600208,0.5812069915088794,-0.40047009269642214,158.02842795529435,99.8835917389357,0.5246769627702025,0.582563782078978,20.0,1.1099456666931564,2.7360000218579112,1.0231747102860251
2000738,900744765,ball,green,wood,push,rolls_far,What happens if you push the ball?,The green ball rolled away!,1.6831417430007747,0.5851625779620213,0.18853932647555116,0.7470901956686667,1.0,0.45,149.30645529407332,115.8942314531916,12.333444966160531,-5.4321417103782865,175.08416606264277,25.61505246679405,1.108932187357559,1.161093412937175,4.0,0.3700069280696549,0.8279430417417355,0.827686452758044
2000739,900745774,ball,yellow,plastic,push,rolls_far,Look at the yellow ball. Try to push it.,The yellow ball rolled away!,0.9917322223523186,0.3759922365321513,0.35171714305541335,0.5083606474233212,1.0,0.45,130.7699408927341,70.87544442106929,-16.35051199758484,-6.76418317334148,75.30866064158685,42.75354193030136,0.42120677437678505,0.4647129857225034,6.0,0.8902750914650711,0.909772136698289,0.5638441294078053
2000740,900746783,ball,red,foam,poke,rolls_far,Can you poke the red ball?,The red ball rolled away!,0.5957645918708788,0.7676434998744164,0.07196466925896766,0.19278036880117722,1.0,0.45,134.1725385884742,87.03369987299001,4.845622720630446,-0.09113365227392312,201.2694467388321,85.72794457854113,0.10967211169075212,0.13595096835230905,19.0,0.6762891016107839,0.16580668775509477,0.21216177894144087
2000741,900747792,ball,yellow,foam,push,rolls_far,Can you push the yellow ball?,The yellow ball rolled away!,0.6036998875281869,0.8169522106577318,0.08042301073815006,0.27204210981341514,1.0,0.45,84.14696787315842,80.22355307987523,1.6013501013901652,10.82495271210706,109.94650364101322,205.56993535940123,0.15330297336158222,0.17192501607944316,3.0,0.15919306103229114,0.039539760292883724,0.27870135771258864
2000742,900748801,block,purple,foam,tap,slides,What happens if you tap the block?,The purple block slid on the floor.,0.6275919330788104,0.8986872436116802,0.11009894108286418,0.27910494470796404,0.05,0.62,85.55480481033376,101.47644236892931,3.7241672170292905,-2.5364907061038893,137.08040155909316,66.38290610609259,0.34710875528788704,0.3960152425326012,10.0,0.11323988877245533,0.3788146804521125,0.3198067137914453
2000743,900749810,block,purple,plastic,tap,slides,What happens if you tap the block?,The purple block slid on the floor.,1.0544334456181563,0.3686832412959345,0.416686686901565,0.5358239986817769,0.05,0.62,121.10961378659096,69.08420519994408,1.9804434864384304,1.7860447259664047,151.1750367639799,96.19843012503091,0.5526369824613214,0.5934132492503633,12.0,0.7859423377882022,2.696197008964257,0.6102722362976435
2000744,900750819,plush,blue,foam,grasp,grasp_success,Look at the blue plush. Try to grasp it.,You picked up the blue plush.,0.602018095392365,0.8602813880209408,0.024537240959533038,0.21314820836584644,0.03,0.75,121.98759887300045,95.09447640317791,0.0,0.0,124.87347668838594,69.34373193780793,0.12142547389040034,0.14797327863336035,19.0,0.33338804346406803,0.06301489422667862,0.23983928752613543
2000745,900751828,block,red,metal,push,missed,What happens if you push the block?,You missed the red block.,1.866375739807653,0.36045641295062264,0.25586207832362484,0.9008579388029471,0.05,0.62,141.53156792610486,110.32266131007256,0.0,0.0,141.53156792610486,110.32266131007256,0.0,0.0,0.0,0.0,0.0,0.0
2000746,900752837,plush,green,wood,grasp,grasp_success,Can you grasp the green plush?,You picked up the green plush.,1.6644835904280875,0.5910585682606051,0.21423324942599276,0.7033154837338651,0.03,0.75,141.4518896645156,90.130442243882,0.0,0.0,140.5317435636636,68.29722955933002,0.5511971250870735,0.5863581011257957,19.0,0.9882916600090706,2.150775121916366,0.8075241962687776
2000747,900753846,cup,purple,wood,grasp,grasp_success,Look at the purple cup. Try to grasp it.,You picked up the purple cup.,1.2958969677268075,0.5518958649421086,0.16865217062141155,0.7337596892103965,0.1,0.8,100.36948422920571,79.96797875355281,0.0,0.0,97.94325855663281,58.134044194400374,1.0380093484193593,1.116653968366635,17.0,1.0396471043098459,2.8045088959797924,0.8135831434411795
2000748,900754855,plush,purple,metal,tap,stays,What happens if you tap the plush?,The purple plush stayed there.,2.385939459067584,0.3272151942068327,0.21771064412999763,0.9354002704566007,0.03,0.75,122.47440766098231,116.27210942755374,0.0,0.0,122.47440766098231,116.27210942755374,0.4946681721733392,0.5172645909855907,20.0,1.0628256046048044,1.9549162557956532,1.0489430113874803
2000749,900755864,block,green,foam,poke,slides,What happens if you poke the block?,The green block slid on the floor.,0.6066500784677644,0.8539809255094962,0.06557139481518814,0.21655650581759545,0.05,0.62,127.48726775941071,109.53590364764298,-2.763547279739565,1.7690413875429183,88.8104777601888,134.29424331765492,0.16434593012242948,0.21278808372545638,19.0,0.4082177744801847,0.22290500554196452,0.24842265908013322
2000750,900756873,block,red,plastic,poke,slides,What happens if you poke the block?,The red block slid on the floor.,1.1210978065287212,0.34946066886143834,0.3679966109858685,0.559307204738828,0.05,0.62,79.92303973341956,105.40575667288932,-1.9109488092640188,0.3241541812989173,46.258418614556724,111.11628520438151,0.4542783863176866,0.5118796769007135,20.0,1.8866917911001333,3.300693911248876,0.6424986275427329
2000751,900757882,block,green,wood,poke,slides,Look at the green block. Try to poke it.,The green block slid on the floor.,1.7444449489094724,0.4895340273492938,0.15893382523773736,0.7523212642456092,0.05,0.62,118.24222853906053,105.88930314198339,1.9873525866526778,1.2856088543320254,144.65671217173266,122.97670588513158,1.0521834957470744,1.2155832778031899,17.0,1.3788648101660492,2.945831382610282,0.8609044115000025
2000752,900758891,ball,green,wood,grasp,grasp_fail,Can you grasp the green ball?,The green ball slipped away.,1.6029351970202323,0.5625373921484963,0.10212107399827659,0.7447612782515376,1.0,0.45,150.8153412554418,88.13405819591303,0.0,0.0,150.8153412554418,88.13405819591303,0.8666765180826561,0.8860206646404467,15.0,0.899054125392993,1.2289095578261953,0.8462043449940808
2000753,900759900,block,blue,foam,tap,missed,Can you tap the blue block?,You missed the blue block.,0.6575412470970657,0.8677031690053144,0.05754591068146539,0.23264158207130334,0.05,0.62,104.05674325707695,78.79443930694585,0.0,0.0,104.05674325707695,78.79443930694585,0.0,0.0,0.0,0.0,0.0,0.0
2000754,900760909,block,yellow,wood,tap,missed,Look at the yellow block. Try to tap it.,You missed the yellow block.,1.3520821678420343,0.6099606461904027,0.16198578386112233,0.7537215476970616,0.05,0.62,124.98540794431065,69.04254864655782,0.0,0.0,124.98540794431065,69.04254864655782,0.0,0.0,0.0,0.0,0.0,0.0
2000755,900761918,cup,green,foam,poke,topples,Can you poke the green cup?,"Oops, the green cup tipped over.",0.5249495262088907,0.8659779837491356,0.1257056549448009,0.2758026899773047,0.1,0.8,86.122511462323,80.34852316950443,2.0604808944286748,-0.8401363038008547,112.01903433854993,69.78952741790333,0.22981522123033857,0.2353783776225858,18.0,0.388802684129433,0.4856011100679655,0.3159329272930309
2000756,900762927,plush,red,plastic,poke,slides,Can you poke the red plush?,The red plush slid on the floor.,1.0822146132494133,0.38581761007139653,0.3450573486465774,0.5528814443885652,0.03,0.75,107.39914772712433,84.7817516355193,-1.3305466463570286,-1.7988449867139282,85.81434624917145,55.59997733685848,0.45372734658205494,0.5465059628133426,19.0,1.7987622835471802,3.138529612954658,0.6270241567534851
2000757,900763936,ball,purple,plastic,poke,rolls_far,What happens if you poke the ball?,The purple ball rolled away!,0.8789389792906471,0.44177769755164253,0.3942046555785763,0.5358945442191059,1.0,0.45,97.26239253002538,93.89471905374403,5.042788572659027,6.653945639492509,171.49774969668542,191.84806847501596,0.8367760172176597,0.8471494036460818,6.0,0.6970198527150601,1.7888028052846483,0.6132829121223548
2000758,900764945,cup,green,wood,tap,slides,Can you tap the green cup?,The green cup slid on the floor.,1.4121868612308734,0.5542079083753404,0.14520913308655825,0.7449046064454282,0.1,0.8,99.68573085554753,68.72750287660594,-0.6185214516495156,2.1848772222280606,91.70512110609627,96.91836418718138,0.8968367622692017,0.9418855050082204,16.0,0.6839091650044383,1.9524514023965909,0.8484900117454657
2000759,900765954,cup,green,wood,push,topples,What happens if you push the cup?,"Oops, the green cup tipped over.",1.456270285394086,0.5329315273808187,0.12943267767323408,0.6432730112840446,0.1,0.8,71.40634288250759,68.22575589953145,2.94600318396544,2.001164210129226,141.80356846128714,116.04525897658584,0.9871332548675744,1.0206656301639865,10.0,0.8944663356801883,1.2031284183468822,0.7314618065749322
2000760,900766963,plush,red,metal,poke,stays,Look at the red plush. Try to poke it.,The red plush stayed there.,2.2306001481162094,0.33532163522309427,0.16004326334362617,0.9089328608282541,0.03,0.75,92.37102244418885,75.45243556021069,0.0,0.0,92.37102244418885,75.45243556021069,0.30532644234550094,0.3683193595258333,11.0,1.3261530240726762,0.5888227418887162,1.0044102689467609
2000761,900767972,ball,yellow,plastic,poke,rolls_far,Can you poke the yellow ball?,The yellow ball rolled away!,1.0488020979342525,0.34738230754448646,0.3503187883810431,0.5800271089767302,1.0,0.45,93.28303433584136,95.71095275545997,3.315643220093949,0.04193713723966074,147.84629816123464,96.40108342736757,0.328621781665347,0.43638051125242705,19.0,1.8756710595914867,2.5855249387861408,0.6630427753627096
2000762,900768981,cup,green,plastic,tap,slides,What happens if you tap the cup?,The green cup slid on the floor.,0.9598192276282527,0.33255639328247216,0.37044391322040215,0.5797301178447114,0.1,0.8,123.97351656601109,98.45286008360354,-1.5271015687228078,3.821906381477258,102.09909364758485,153.1983978103352,0.7375622254508282,0.8619495972907955,9.0,0.6737836906894442,2.5515981316651417,0.6570592034240502
2000763,900769990,cup,yellow,metal,grasp,grasp_success,What happens if you grasp the cup?,You picked up the yellow cup.,2.3579718675774544,0.3771391295334494,0.142969576011644,0.8938873855178515,0.1,0.8,76.48588099684903,116.89598499891122,0.0,0.0,78.06539327278462,95.51726434252572,1.2138851835019688,1.2945652729443806,17.0,1.3696715342991896,2.791850731320518,1.0146624041543595
2000764,900770999,block,red,plastic,push,slides,What happens if you push the block?,The red block slid on the floor.,1.161274975616268,0.4513611922255506,0.35070333018688127,0.5061677645447127,0.05,0.62,118.88020947034869,89.91317170485075,-6.438326177556978,-6.289922920308438,20.911722375409283,28.123658029870096,0.5184105274731813,0.5332128818734141,6.0,0.727965501033988,1.0175954206500284,0.5653565027772414
2000765,900772008,block,blue,metal,tap,slides,Look at the blue block. Try to tap it.,The blue block slid on the floor.,2.0732522390631756,0.3078598152661499,0.15446693933501876,0.9233229387511563,0.05,0.62,97.24956227907043,81.21588247671119,-1.2359007146500782,0.10861375597404167,77.9856554892764,82.90883826706833,0.7622791777501201,0.9025793122468302,18.0,1.1213413429746855,2.214118502674245,1.0320956361335754
2000766,900773017,cup,blue,plastic,push,slides,Look at the blue cup. Try to push it.,The blue cup slid on the floor.,1.0663929224342354,0.32924272181774783,0.3978087964870903,0.5050151715850865,0.1,0.8,108.2475334999944,75.73939683633266,0.2871962346337525,4.63816582549981,115.79624363606511,197.6496629105962,0.42326713698887897,0.4693591940833586,6.0,0.8773495270398206,0.9934436082966785,0.5794883676079214
2000767,900774026,ball,green,metal,push,small_move,What happens if you push the ball?,The green ball moved a little.,2.4713226208874994,0.3133758383881555,0.16988033203937974,0.9330988059622971,1.0,0.45,152.34254335137234,109.00447055212074,0.6034378548268116,0.3254525717324816,163.6961963998467,115.12784440682333,0.32088917383099075,0.42500086518839764,11.0,1.255131762833484,0.6918050723569034,1.066268664776878
2000768,900775035,plush,red,plastic,push,slides,Can you push the red plush?,The red plush slid on the floor.,0.9268443128633835,0.3147668897825885,0.33870812773825926,0.5044835320027278,0.03,0.75,70.49129789263165,110.11949480464278,12.915668642987674,1.29158175730666,183.03366362151195,129.45611006693298,0.4709686460945601,0.5832242207830909,5.0,0.7234143681199864,0.8494349885584274,0.577807700651349
2000769,900776044,cup,red,wood,grasp,grasp_success,Can you grasp the red cup?,You picked up the red cup.,1.7542645120256473,0.5282815398840183,0.21396933853965472,0.6852061762897503,0.1,0.8,130.52208117750303,98.95292635668307,0.0,0.0,129.90190835222265,73.3310761379451,0.9418271628935729,1.018650256797344,17.0,1.0646260389030586,3.2131446970759225,0.7714290884489992
2000770,900777053,cup,purple,wood,push,slides,What happens if you push the cup?,The purple cup slid on the floor.,1.7164219054656709,0.628197121841944,0.15243991900160458,0.7051684120360987,0.1,0.8,101.25283956961145,107.26038746602867,-4.50081915136608,4.267469508161401,27.832184185578825,176.87447272103992,0.7687623906117068,0.9340001710989118,7.0,0.4791772211396776,0.8988837968106751,0.7505503304997209
2000771,900778062,plush,green,wood,grasp,grasp_success,What happens if you grasp the plush?,You picked up the green plush.,1.5450742511301652,0.4929373104474429,0.10433259572834147,0.7229495492309927,0.03,0.75,88.80708949729728,107.69360086623388,0.0,0.0,91.67733184494793,82.90691034230008,0.7313593923202325,0.828687084271551,17.0,1.1300858524806823,1.3048079813812807,0.8044402104292485
